suite,task_id,task_description,noise_type,severity,rollout_index,episode_seed,success,episode_length
object,1,pick up the cream cheese and place it in the basket,glass_blur,5,28,101028,False,280
object,1,pick up the cream cheese and place it in the basket,glass_blur,5,29,101029,False,280
object,1,pick up the cream cheese and place it in the basket,glass_blur,5,30,101030,False,280
object,1,pick up the cream cheese and place it in the basket,glass_blur,5,31,101031,False,280
object,1,pick up the cream cheese and place it in the basket,glass_blur,5,32,101032,False,280
object,1,pick up the cream cheese and place it in the basket,glass_blur,5,33,101033,False,280
object,1,pick up the cream cheese and place it in the basket,glass_blur,5,34,101034,False,280
object,1,pick up the cream cheese and place it in the basket,glass_blur,5,35,101035,False,280
object,1,pick up the cream cheese and place it in the basket,glass_blur,5,36,101036,False,280
object,1,pick up the cream cheese and place it in the basket,glass_blur,5,37,101037,False,280
object,1,pick up the cream cheese and place it in the basket,glass_blur,5,38,101038,False,280
object,1,pick up the cream cheese and place it in the basket,glass_blur,5,39,101039,False,280
object,1,pick up the cream cheese and place it in the basket,glass_blur,5,40,101040,False,280
object,1,pick up the cream cheese and place it in the basket,glass_blur,5,41,101041,False,280
object,1,pick up the cream cheese and place it in the basket,glass_blur,5,42,101042,False,280
object,1,pick up the cream cheese and place it in the basket,glass_blur,5,43,101043,False,280
object,1,pick up the cream cheese and place it in the basket,glass_blur,5,44,101044,False,280
object,1,pick up the cream cheese and place it in the basket,glass_blur,5,45,101045,False,280
object,1,pick up the cream cheese and place it in the basket,glass_blur,5,46,101046,False,280
object,1,pick up the cream cheese and place it in the basket,glass_blur,5,47,101047,False,280
object,1,pick up the cream cheese and place it in the basket,glass_blur,5,48,101048,False,280
object,1,pick up the cream cheese and place it in the basket,glass_blur,5,49,101049,False,280
object,2,pick up the salad dressing and place it in the basket,clean,0,0,102000,True,128
object,2,pick up the salad dressing and place it in the basket,clean,0,1,102001,True,132
object,2,pick up the salad dressing and place it in the basket,clean,0,2,102002,True,114
object,2,pick up the salad dressing and place it in the basket,clean,0,3,102003,True,124
object,2,pick up the salad dressing and place it in the basket,clean,0,4,102004,True,116
object,2,pick up the salad dressing and place it in the basket,clean,0,5,102005,True,128
object,2,pick up the salad dressing and place it in the basket,clean,0,6,102006,True,118
object,2,pick up the salad dressing and place it in the basket,clean,0,7,102007,True,116
object,2,pick up the salad dressing and place it in the basket,clean,0,8,102008,True,122
object,2,pick up the salad dressing and place it in the basket,clean,0,9,102009,True,116
object,2,pick up the salad dressing and place it in the basket,clean,0,10,102010,True,121
object,2,pick up the salad dressing and place it in the basket,clean,0,11,102011,True,122
object,2,pick up the salad dressing and place it in the basket,clean,0,12,102012,True,123
object,2,pick up the salad dressing and place it in the basket,clean,0,13,102013,True,129
object,2,pick up the salad dressing and place it in the basket,clean,0,14,102014,True,115
object,2,pick up the salad dressing and place it in the basket,clean,0,15,102015,True,124
object,2,pick up the salad dressing and place it in the basket,clean,0,16,102016,True,134
object,2,pick up the salad dressing and place it in the basket,clean,0,17,102017,True,168
object,2,pick up the salad dressing and place it in the basket,clean,0,18,102018,True,126
object,2,pick up the salad dressing and place it in the basket,clean,0,19,102019,True,121
object,2,pick up the salad dressing and place it in the basket,clean,0,20,102020,True,114
object,2,pick up the salad dressing and place it in the basket,clean,0,21,102021,True,120
object,2,pick up the salad dressing and place it in the basket,clean,0,22,102022,True,124
object,2,pick up the salad dressing and place it in the basket,clean,0,23,102023,True,122
object,2,pick up the salad dressing and place it in the basket,clean,0,24,102024,True,128
object,2,pick up the salad dressing and place it in the basket,clean,0,25,102025,True,113
object,2,pick up the salad dressing and place it in the basket,clean,0,26,102026,True,124
object,2,pick up the salad dressing and place it in the basket,clean,0,27,102027,True,121
object,2,pick up the salad dressing and place it in the basket,clean,0,28,102028,True,127
object,2,pick up the salad dressing and place it in the basket,clean,0,29,102029,True,132
object,2,pick up the salad dressing and place it in the basket,clean,0,30,102030,True,126
object,2,pick up the salad dressing and place it in the basket,clean,0,31,102031,True,139
object,2,pick up the salad dressing and place it in the basket,clean,0,32,102032,True,133
object,2,pick up the salad dressing and place it in the basket,clean,0,33,102033,True,120
object,2,pick up the salad dressing and place it in the basket,clean,0,34,102034,True,116
object,2,pick up the salad dressing and place it in the basket,clean,0,35,102035,True,125
object,2,pick up the salad dressing and place it in the basket,clean,0,36,102036,True,128
object,2,pick up the salad dressing and place it in the basket,clean,0,37,102037,True,135
object,2,pick up the salad dressing and place it in the basket,clean,0,38,102038,True,118
object,2,pick up the salad dressing and place it in the basket,clean,0,39,102039,True,118
object,2,pick up the salad dressing and place it in the basket,clean,0,40,102040,True,129
object,2,pick up the salad dressing and place it in the basket,clean,0,41,102041,True,117
object,2,pick up the salad dressing and place it in the basket,clean,0,42,102042,True,117
object,2,pick up the salad dressing and place it in the basket,clean,0,43,102043,True,124
object,2,pick up the salad dressing and place it in the basket,clean,0,44,102044,True,115
object,2,pick up the salad dressing and place it in the basket,clean,0,45,102045,True,120
object,2,pick up the salad dressing and place it in the basket,clean,0,46,102046,False,280
object,2,pick up the salad dressing and place it in the basket,clean,0,47,102047,True,124
object,2,pick up the salad dressing and place it in the basket,clean,0,48,102048,True,130
object,2,pick up the salad dressing and place it in the basket,clean,0,49,102049,True,120
object,2,pick up the salad dressing and place it in the basket,motion_blur,5,0,102000,False,280
object,2,pick up the salad dressing and place it in the basket,motion_blur,5,1,102001,False,280
object,2,pick up the salad dressing and place it in the basket,motion_blur,5,2,102002,False,280
object,2,pick up the salad dressing and place it in the basket,motion_blur,5,3,102003,False,280
object,2,pick up the salad dressing and place it in the basket,motion_blur,5,4,102004,False,280
object,2,pick up the salad dressing and place it in the basket,motion_blur,5,5,102005,False,280
object,2,pick up the salad dressing and place it in the basket,motion_blur,5,6,102006,False,280
object,2,pick up the salad dressing and place it in the basket,motion_blur,5,7,102007,False,280
object,2,pick up the salad dressing and place it in the basket,motion_blur,5,8,102008,False,280
object,2,pick up the salad dressing and place it in the basket,motion_blur,5,9,102009,False,280
object,2,pick up the salad dressing and place it in the basket,motion_blur,5,10,102010,False,280
object,2,pick up the salad dressing and place it in the basket,motion_blur,5,11,102011,False,280
object,2,pick up the salad dressing and place it in the basket,motion_blur,5,12,102012,False,280
object,2,pick up the salad dressing and place it in the basket,motion_blur,5,13,102013,False,280
object,2,pick up the salad dressing and place it in the basket,motion_blur,5,14,102014,False,280
object,2,pick up the salad dressing and place it in the basket,motion_blur,5,15,102015,False,280
object,2,pick up the salad dressing and place it in the basket,motion_blur,5,16,102016,False,280
object,2,pick up the salad dressing and place it in the basket,motion_blur,5,17,102017,False,280
object,2,pick up the salad dressing and place it in the basket,motion_blur,5,18,102018,False,280
object,2,pick up the salad dressing and place it in the basket,motion_blur,5,19,102019,False,280
object,2,pick up the salad dressing and place it in the basket,motion_blur,5,20,102020,False,280
object,2,pick up the salad dressing and place it in the basket,motion_blur,5,21,102021,False,280
object,2,pick up the salad dressing and place it in the basket,motion_blur,5,22,102022,False,280
object,2,pick up the salad dressing and place it in the basket,motion_blur,5,23,102023,False,280
object,2,pick up the salad dressing and place it in the basket,motion_blur,5,24,102024,False,280
object,2,pick up the salad dressing and place it in the basket,motion_blur,5,25,102025,False,280
object,2,pick up the salad dressing and place it in the basket,motion_blur,5,26,102026,False,280
object,2,pick up the salad dressing and place it in the basket,motion_blur,5,27,102027,False,280
object,2,pick up the salad dressing and place it in the basket,motion_blur,5,28,102028,False,280
object,2,pick up the salad dressing and place it in the basket,motion_blur,5,29,102029,False,280
object,2,pick up the salad dressing and place it in the basket,motion_blur,5,30,102030,False,280
object,2,pick up the salad dressing and place it in the basket,motion_blur,5,31,102031,False,280
object,2,pick up the salad dressing and place it in the basket,motion_blur,5,32,102032,False,280
object,2,pick up the salad dressing and place it in the basket,motion_blur,5,33,102033,False,280
object,2,pick up the salad dressing and place it in the basket,motion_blur,5,34,102034,False,280
object,2,pick up the salad dressing and place it in the basket,motion_blur,5,35,102035,False,280
object,2,pick up the salad dressing and place it in the basket,motion_blur,5,36,102036,False,280
object,2,pick up the salad dressing and place it in the basket,motion_blur,5,37,102037,False,280
object,2,pick up the salad dressing and place it in the basket,motion_blur,5,38,102038,False,280
object,2,pick up the salad dressing and place it in the basket,motion_blur,5,39,102039,False,280
object,2,pick up the salad dressing and place it in the basket,motion_blur,5,40,102040,False,280
object,2,pick up the salad dressing and place it in the basket,motion_blur,5,41,102041,False,280
object,2,pick up the salad dressing and place it in the basket,motion_blur,5,42,102042,False,280
object,2,pick up the salad dressing and place it in the basket,motion_blur,5,43,102043,False,280
object,2,pick up the salad dressing and place it in the basket,motion_blur,5,44,102044,False,280
